timestamp;buyer;seller;symbol;currency;price;quantity
200;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4031.0;9
200;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4029.0;11
700;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4030.0;6
1000;Remy;Vinnie;CHOCOLATE;SEASHELLS;7991.0;7
1000;Vinnie;Remy;ROSES;SEASHELLS;14550.0;4
1100;Remy;Vinnie;ROSES;SEASHELLS;14551.0;5
1400;Vinnie;Remy;CHOCOLATE;SEASHELLS;7989.0;6
1500;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4030.0;8
1500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4030.0;10
1500;Vinnie;Vladimir;ROSES;SEASHELLS;14551.0;7
1600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4030.0;4
1700;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4030.0;8
1900;Remy;Vinnie;ROSES;SEASHELLS;14553.0;2
2100;Vinnie;Vladimir;ROSES;SEASHELLS;14557.0;8
2200;Vinnie;Remy;ROSES;SEASHELLS;14554.0;3
2300;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71139.0;2
2300;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71138.0;1
2400;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7990.0;7
2600;Vinnie;Vladimir;ROSES;SEASHELLS;14561.0;5
2700;Remy;Vinnie;ROSES;SEASHELLS;14561.0;5
3300;Vinnie;Remy;CHOCOLATE;SEASHELLS;7990.0;7
3500;Remy;Vinnie;ROSES;SEASHELLS;14563.0;2
3600;Remy;Vinnie;CHOCOLATE;SEASHELLS;7989.0;5
4400;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4032.0;6
4600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4032.0;9
4600;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4033.0;5
4900;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7986.0;4
5500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4032.0;9
5600;Vinnie;Ruby;GIFT_BASKET;SEASHELLS;71120.0;2
6100;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4032.0;4
6300;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7989.0;4
6400;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4031.0;6
6700;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4033.0;9
6800;Vinnie;Remy;CHOCOLATE;SEASHELLS;7990.0;5
6900;Vinnie;Vladimir;ROSES;SEASHELLS;14572.0;8
6900;Vinnie;Remy;ROSES;SEASHELLS;14572.0;5
7400;Remy;Vinnie;ROSES;SEASHELLS;14572.0;1
7600;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7986.0;9
7700;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4032.0;10
8000;Vinnie;Remy;CHOCOLATE;SEASHELLS;7986.0;6
8100;Vinnie;Remy;ROSES;SEASHELLS;14570.0;5
8200;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4029.0;5
8500;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4029.0;3
8600;Vinnie;Remy;CHOCOLATE;SEASHELLS;7988.0;5
9100;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4030.0;5
9300;Remy;Vinnie;CHOCOLATE;SEASHELLS;7992.0;7
9300;Vinnie;Remy;ROSES;SEASHELLS;14567.0;5
9400;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4028.0;9
9500;Remy;Vinnie;CHOCOLATE;SEASHELLS;7991.0;5
9500;Remy;Vinnie;ROSES;SEASHELLS;14566.0;4
10200;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4028.0;7
10500;Remy;Vinnie;ROSES;SEASHELLS;14556.0;5
10800;Vinnie;Remy;CHOCOLATE;SEASHELLS;7984.0;6
11900;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4027.0;7
12200;Vinnie;Remy;ROSES;SEASHELLS;14560.0;1
12400;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4027.0;7
12700;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7982.0;10
13100;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4029.0;9
13200;Vinnie;Vladimir;ROSES;SEASHELLS;14564.0;8
13200;Vinnie;Remy;ROSES;SEASHELLS;14564.0;5
13300;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4027.0;10
13300;Vinnie;Remy;CHOCOLATE;SEASHELLS;7985.0;7
13400;Remy;Vinnie;ROSES;SEASHELLS;14569.0;5
13700;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4028.0;12
13800;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71061.0;2
14600;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4029.0;4
14700;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4030.0;3
14900;Vinnie;Remy;ROSES;SEASHELLS;14552.0;5
15100;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4030.0;4
15300;Vinnie;Remy;ROSES;SEASHELLS;14553.0;4
15400;Vinnie;Remy;CHOCOLATE;SEASHELLS;7984.0;6
15400;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4032.0;6
15700;Remy;Vinnie;ROSES;SEASHELLS;14555.0;2
16300;Vinnie;Remy;CHOCOLATE;SEASHELLS;7986.0;8
16300;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4030.0;12
17100;Vinnie;Ruby;GIFT_BASKET;SEASHELLS;71062.0;1
17700;Vinnie;Vladimir;ROSES;SEASHELLS;14552.0;10
17900;Vinnie;Remy;ROSES;SEASHELLS;14556.0;5
18100;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4029.0;12
18500;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7988.0;9
18600;Vinnie;Remy;ROSES;SEASHELLS;14554.0;5
18700;Vinnie;Vladimir;STRAWBERRIES;SEASHELLS;4029.0;9
19100;Vinnie;Remy;CHOCOLATE;SEASHELLS;7989.0;8
19400;Vinnie;Remy;CHOCOLATE;SEASHELLS;7991.0;5
19500;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7992.0;6
19500;Remy;Vinnie;ROSES;SEASHELLS;14554.0;5
19800;Remy;Vinnie;ROSES;SEASHELLS;14560.0;2
19800;Vinnie;Remy;CHOCOLATE;SEASHELLS;7992.0;7
19900;Vinnie;Vladimir;CHOCOLATE;SEASHELLS;7991.0;6
20100;Remy;Vinnie;ROSES;SEASHELLS;14557.0;5
20100;Vinnie;Ruby;GIFT_BASKET;SEASHELLS;71123.0;1
20300;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4033.0;7
20700;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4030.0;9
20900;Remy;Vinnie;ROSES;SEASHELLS;14559.0;3
21100;Vinnie;Remy;STRAWBERRIES;SEASHELLS;4031.0;5
21100;Remy;Vinnie;CHOCOLATE;SEASHELLS;7995.0;8
21300;Vladimir;Rhianna;GIFT_BASKET;SEASHELLS;71131.0;4
21500;Vinnie;Remy;ROSES;SEASHELLS;14556.0;3
22200;Remy;Vinnie;ROSES;SEASHELLS;14550.0;2
22400;Vinnie;Rhianna;GIFT_BASKET;SEASHELLS;71149.0;5
22900;Remy;Vinnie;STRAWBERRIES;SEASHELLS;4033.0;4
