day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;0;CHOCOLATE;7999;111;;;;;8001;111;;;;;8000.0;0.0
0;0;STRAWBERRIES;3999;210;;;;;4001;210;;;;;4000.0;0.0
0;0;ROSES;14999;72;;;;;15001;72;;;;;15000.0;0.0
0;0;GIFT_BASKET;71348;19;71347;24;;;71362;19;71363;24;;;71355.0;0.0
0;100;GIFT_BASKET;71344;1;71343;12;71342;20;71355;1;71356;12;71357;20;71349.5;0.0
0;100;CHOCOLATE;8001;52;8000;95;;;8002;147;;;;;8001.5;0.0
0;100;ROSES;14999;66;;;;;15001;66;;;;;15000.0;0.0
0;100;STRAWBERRIES;3999;265;;;;;4000;265;;;;;3999.5;0.0
0;200;ROSES;15000;61;;;;;15001;21;15002;40;;;15000.5;0.0
0;200;GIFT_BASKET;71344;4;71339;1;71338;14;71350;1;71351;14;71352;21;71347.0;0.0
0;200;CHOCOLATE;8000;152;;;;;8002;152;;;;;8001.0;0.0
0;200;STRAWBERRIES;3999;282;;;;;4000;282;;;;;3999.5;0.0
0;300;STRAWBERRIES;3999;218;;;;;4000;218;;;;;3999.5;0.0
0;300;ROSES;14999;69;;;;;15001;69;;;;;15000.0;0.0
0;300;GIFT_BASKET;71345;2;71343;11;71342;29;71356;2;71357;11;71358;29;71350.5;0.0
0;300;CHOCOLATE;8002;44;8001;84;;;8003;128;;;;;8002.5;0.0
0;400;CHOCOLATE;8001;118;;;;;8003;118;;;;;8002.0;0.0
0;400;STRAWBERRIES;3999;79;3998;190;;;4000;269;;;;;3999.5;0.0
0;400;ROSES;14997;62;;;;;14998;62;;;;;14997.5;0.0
0;400;GIFT_BASKET;71336;2;71335;13;71334;25;71347;2;71348;13;71349;25;71341.5;0.0
0;500;GIFT_BASKET;71338;2;71337;16;71336;30;71349;2;71350;16;71351;30;71343.5;0.0
0;500;CHOCOLATE;8001;98;;;;;8002;40;8003;58;;;8001.5;0.0
0;500;STRAWBERRIES;3999;163;;;;;4000;163;;;;;3999.5;0.0
0;500;ROSES;14996;30;14995;35;;;14997;65;;;;;14996.5;0.0
0;600;ROSES;14993;67;;;;;14994;67;;;;;14993.5;0.0
0;600;GIFT_BASKET;71343;2;71342;13;71341;21;71354;2;71355;13;71356;21;71348.5;0.0
0;600;CHOCOLATE;8001;109;;;;;8003;109;;;;;8002.0;0.0
0;600;STRAWBERRIES;3999;232;;;;;4000;69;4001;163;;;3999.5;0.0
0;700;STRAWBERRIES;3999;260;;;;;4000;74;4001;186;;;3999.5;0.0
0;700;ROSES;14993;56;;;;;14994;56;;;;;14993.5;0.0
0;700;GIFT_BASKET;71346;5;71340;16;71339;20;71353;16;71354;20;;;71349.5;0.0
0;700;CHOCOLATE;8003;52;8002;74;;;8004;52;8005;74;;;8003.5;0.0
0;800;CHOCOLATE;8002;94;;;;;8003;35;8004;59;;;8002.5;0.0
0;800;STRAWBERRIES;3999;59;3998;136;;;4000;195;;;;;3999.5;0.0
0;800;ROSES;14997;30;14996;42;;;14998;72;;;;;14997.5;0.0
0;800;GIFT_BASKET;71343;10;71342;30;;;71356;10;71357;30;;;71349.5;0.0
0;900;GIFT_BASKET;71341;2;71340;20;71339;26;71352;2;71353;20;71354;26;71346.5;0.0
0;900;CHOCOLATE;8002;94;;;;;8003;38;8004;56;;;8002.5;0.0
0;900;STRAWBERRIES;3999;168;;;;;4000;168;;;;;3999.5;0.0
0;900;ROSES;14995;67;;;;;14997;67;;;;;14996.0;0.0
0;1000;ROSES;14994;19;14993;50;;;14995;69;;;;;14994.5;0.0
0;1000;GIFT_BASKET;71349;2;71348;16;71347;19;71360;2;71361;16;71362;19;71354.5;0.0
0;1000;CHOCOLATE;8002;55;8001;67;;;8003;55;8004;67;;;8002.5;0.0
0;1000;STRAWBERRIES;3999;67;3998;175;;;4000;242;;;;;3999.5;0.0
0;1100;STRAWBERRIES;3999;215;;;;;4000;99;4001;116;;;3999.5;0.0
0;1100;ROSES;14995;65;;;;;14996;65;;;;;14995.5;0.0
0;1100;GIFT_BASKET;71353;2;71352;16;71351;16;71364;2;71365;16;71366;16;71358.5;0.0
0;1100;CHOCOLATE;8001;61;8000;99;;;8002;61;8003;99;;;8001.5;0.0
0;1200;CHOCOLATE;7998;113;;;;;7999;40;8000;73;;;7998.5;0.0
0;1200;STRAWBERRIES;3999;258;;;;;4000;258;;;;;3999.5;0.0
0;1200;ROSES;14996;67;;;;;14997;67;;;;;14996.5;0.0
0;1200;GIFT_BASKET;71338;2;71337;13;71336;24;71349;2;71350;13;71352;24;71343.5;0.0
0;1300;GIFT_BASKET;71349;1;71348;14;71347;29;71360;1;71361;14;71362;29;71354.5;0.0
