timestamp;buyer;seller;symbol;currency;price;quantity
0;;;CHOCOLATE;SEASHELLS;7888.0;8
200;;;CHOCOLATE;SEASHELLS;7891.0;8
200;;;STRAWBERRIES;SEASHELLS;4038.0;7
600;;;CHOCOLATE;SEASHELLS;7890.0;5
700;;;STRAWBERRIES;SEASHELLS;4037.0;3
1000;;;STRAWBERRIES;SEASHELLS;4038.0;4
1200;;;STRAWBERRIES;SEASHELLS;4036.0;9
1300;;;GIFT_BASKET;SEASHELLS;70633.0;6
1600;;;CHOCOLATE;SEASHELLS;7892.0;8
1700;;;ROSES;SEASHELLS;14418.0;3
2000;;;ROSES;SEASHELLS;14416.0;2
2300;;;ROSES;SEASHELLS;14413.0;2
2500;;;STRAWBERRIES;SEASHELLS;4038.0;6
2800;;;STRAWBERRIES;SEASHELLS;4037.0;9
2900;;;STRAWBERRIES;SEASHELLS;4036.0;10
5000;;;CHOCOLATE;SEASHELLS;7887.0;4
5500;;;STRAWBERRIES;SEASHELLS;4036.0;4
5700;;;GIFT_BASKET;SEASHELLS;70637.0;1
5700;;;GIFT_BASKET;SEASHELLS;70636.0;1
6100;;;ROSES;SEASHELLS;14420.0;5
6200;;;STRAWBERRIES;SEASHELLS;4036.0;3
6400;;;CHOCOLATE;SEASHELLS;7897.0;8
6800;;;STRAWBERRIES;SEASHELLS;4036.0;5
6900;;;ROSES;SEASHELLS;14419.0;2
7100;;;CHOCOLATE;SEASHELLS;7895.0;7
7200;;;CHOCOLATE;SEASHELLS;7894.0;5
7300;;;STRAWBERRIES;SEASHELLS;4036.0;8
7300;;;GIFT_BASKET;SEASHELLS;70628.0;1
7400;;;STRAWBERRIES;SEASHELLS;4036.0;6
7500;;;STRAWBERRIES;SEASHELLS;4037.0;7
7900;;;CHOCOLATE;SEASHELLS;7893.0;8
7900;;;STRAWBERRIES;SEASHELLS;4034.0;5
8200;;;STRAWBERRIES;SEASHELLS;4033.0;5
8900;;;GIFT_BASKET;SEASHELLS;70607.0;2
8900;;;GIFT_BASKET;SEASHELLS;70607.0;1
9100;;;CHOCOLATE;SEASHELLS;7896.0;5
9100;;;GIFT_BASKET;SEASHELLS;70602.0;1
9300;;;STRAWBERRIES;SEASHELLS;4035.0;9
9800;;;ROSES;SEASHELLS;14390.0;4
9900;;;STRAWBERRIES;SEASHELLS;4035.0;5
10000;;;CHOCOLATE;SEASHELLS;7898.0;8
10100;;;STRAWBERRIES;SEASHELLS;4035.0;4
10300;;;ROSES;SEASHELLS;14388.0;3
10800;;;STRAWBERRIES;SEASHELLS;4033.0;8
12100;;;ROSES;SEASHELLS;14388.0;1
12700;;;CHOCOLATE;SEASHELLS;7895.0;7
13000;;;STRAWBERRIES;SEASHELLS;4033.0;8
13200;;;GIFT_BASKET;SEASHELLS;70575.0;1
13300;;;STRAWBERRIES;SEASHELLS;4033.0;8
13700;;;CHOCOLATE;SEASHELLS;7894.0;7
14200;;;CHOCOLATE;SEASHELLS;7894.0;6
14300;;;STRAWBERRIES;SEASHELLS;4032.0;5
14400;;;STRAWBERRIES;SEASHELLS;4034.0;6
14700;;;ROSES;SEASHELLS;14411.0;1
14800;;;CHOCOLATE;SEASHELLS;7896.0;10
15000;;;CHOCOLATE;SEASHELLS;7893.0;5
15200;;;STRAWBERRIES;SEASHELLS;4035.0;5
15800;;;CHOCOLATE;SEASHELLS;7898.0;7
16200;;;ROSES;SEASHELLS;14413.0;4
16700;;;ROSES;SEASHELLS;14414.0;3
16800;;;STRAWBERRIES;SEASHELLS;4032.0;6
16900;;;CHOCOLATE;SEASHELLS;7893.0;5
18300;;;ROSES;SEASHELLS;14419.0;6
18800;;;ROSES;SEASHELLS;14416.0;4
19000;;;CHOCOLATE;SEASHELLS;7894.0;7
19400;;;STRAWBERRIES;SEASHELLS;4031.0;7
19600;;;ROSES;SEASHELLS;14407.0;5
19900;;;CHOCOLATE;SEASHELLS;7894.0;5
20000;;;ROSES;SEASHELLS;14403.0;1
20300;;;CHOCOLATE;SEASHELLS;7897.0;6
20800;;;STRAWBERRIES;SEASHELLS;4032.0;4
21000;;;GIFT_BASKET;SEASHELLS;70601.0;2
21100;;;ROSES;SEASHELLS;14398.0;5
21400;;;STRAWBERRIES;SEASHELLS;4032.0;5
21600;;;CHOCOLATE;SEASHELLS;7886.0;8
21700;;;ROSES;SEASHELLS;14380.0;3
21800;;;CHOCOLATE;SEASHELLS;7889.0;7
21800;;;ROSES;SEASHELLS;14378.0;5
22100;;;ROSES;SEASHELLS;14378.0;1
22400;;;STRAWBERRIES;SEASHELLS;4032.0;9
22900;;;ROSES;SEASHELLS;14363.0;5
23100;;;STRAWBERRIES;SEASHELLS;4035.0;8
23200;;;ROSES;SEASHELLS;14368.0;3
23600;;;STRAWBERRIES;SEASHELLS;4034.0;3
23600;;;ROSES;SEASHELLS;14367.0;2
23900;;;GIFT_BASKET;SEASHELLS;70527.0;4
23900;;;GIFT_BASKET;SEASHELLS;70528.0;2
24000;;;STRAWBERRIES;SEASHELLS;4034.0;9
24300;;;ROSES;SEASHELLS;14358.0;1
24400;;;ROSES;SEASHELLS;14359.0;3
24500;;;STRAWBERRIES;SEASHELLS;4034.0;10
24600;;;STRAWBERRIES;SEASHELLS;4034.0;8
24900;;;ROSES;SEASHELLS;14371.0;3
25100;;;GIFT_BASKET;SEASHELLS;70522.0;1
25400;;;GIFT_BASKET;SEASHELLS;70528.0;2
25500;;;ROSES;SEASHELLS;14382.0;3
25600;;;ROSES;SEASHELLS;14384.0;3
25800;;;CHOCOLATE;SEASHELLS;7887.0;8
25800;;;STRAWBERRIES;SEASHELLS;4037.0;4
26400;;;GIFT_BASKET;SEASHELLS;70541.0;1
26400;;;GIFT_BASKET;SEASHELLS;70540.0;6
26800;;;CHOCOLATE;SEASHELLS;7883.0;8
26900;;;STRAWBERRIES;SEASHELLS;4036.0;8
27500;;;STRAWBERRIES;SEASHELLS;4037.0;12
27900;;;CHOCOLATE;SEASHELLS;7884.0;8
28000;;;ROSES;SEASHELLS;14387.0;5
29500;;;STRAWBERRIES;SEASHELLS;4036.0;8
29700;;;ROSES;SEASHELLS;14394.0;5
30000;;;STRAWBERRIES;SEASHELLS;4036.0;8
30100;;;STRAWBERRIES;SEASHELLS;4036.0;10
30800;;;STRAWBERRIES;SEASHELLS;4033.0;9
30800;;;CHOCOLATE;SEASHELLS;7890.0;6
30900;;;STRAWBERRIES;SEASHELLS;4034.0;6
30900;;;ROSES;SEASHELLS;14398.0;4
31000;;;STRAWBERRIES;SEASHELLS;4032.0;9
31000;;;ROSES;SEASHELLS;14394.0;3
31200;;;ROSES;SEASHELLS;14394.0;4
31600;;;ROSES;SEASHELLS;14394.0;2
31700;;;ROSES;SEASHELLS;14397.0;3
32300;;;ROSES;SEASHELLS;14398.0;1
32400;;;STRAWBERRIES;SEASHELLS;4031.0;8
32400;;;GIFT_BASKET;SEASHELLS;70563.0;1
32500;;;ROSES;SEASHELLS;14397.0;1
32600;;;CHOCOLATE;SEASHELLS;7892.0;9
32700;;;GIFT_BASKET;SEASHELLS;70580.0;1
33200;;;ROSES;SEASHELLS;14388.0;6
33200;;;CHOCOLATE;SEASHELLS;7894.0;9
33300;;;ROSES;SEASHELLS;14390.0;4
33600;;;GIFT_BASKET;SEASHELLS;70600.0;2
33800;;;STRAWBERRIES;SEASHELLS;4033.0;10
34700;;;CHOCOLATE;SEASHELLS;7892.0;5
35100;;;STRAWBERRIES;SEASHELLS;4034.0;8
35200;;;STRAWBERRIES;SEASHELLS;4034.0;7
35400;;;CHOCOLATE;SEASHELLS;7889.0;5
35500;;;STRAWBERRIES;SEASHELLS;4034.0;7
35800;;;STRAWBERRIES;SEASHELLS;4034.0;3
35900;;;STRAWBERRIES;SEASHELLS;4035.0;5
36100;;;ROSES;SEASHELLS;14382.0;2
37000;;;CHOCOLATE;SEASHELLS;7889.0;7
37000;;;GIFT_BASKET;SEASHELLS;70578.0;9
37300;;;STRAWBERRIES;SEASHELLS;4035.0;9
37300;;;GIFT_BASKET;SEASHELLS;70590.0;10
39300;;;GIFT_BASKET;SEASHELLS;70592.0;5
39400;;;STRAWBERRIES;SEASHELLS;4035.0;8
39500;;;ROSES;SEASHELLS;14387.0;3
39600;;;CHOCOLATE;SEASHELLS;7888.0;6
39900;;;CHOCOLATE;SEASHELLS;7890.0;6
40100;;;STRAWBERRIES;SEASHELLS;4037.0;4
40200;;;STRAWBERRIES;SEASHELLS;4038.0;8
40400;;;STRAWBERRIES;SEASHELLS;4038.0;7
40500;;;CHOCOLATE;SEASHELLS;7888.0;5
41100;;;ROSES;SEASHELLS;14366.0;3
41200;;;STRAWBERRIES;SEASHELLS;4038.0;10
41400;;;GIFT_BASKET;SEASHELLS;70541.0;4
41400;;;GIFT_BASKET;SEASHELLS;70542.0;2
41600;;;CHOCOLATE;SEASHELLS;7892.0;8
41900;;;STRAWBERRIES;SEASHELLS;4038.0;8
42000;;;STRAWBERRIES;SEASHELLS;4037.0;5
42200;;;CHOCOLATE;SEASHELLS;7891.0;6
42600;;;ROSES;SEASHELLS;14348.0;3
42900;;;ROSES;SEASHELLS;14348.0;5
43200;;;CHOCOLATE;SEASHELLS;7890.0;8
43400;;;ROSES;SEASHELLS;14358.0;3
43400;;;CHOCOLATE;SEASHELLS;7889.0;8
43800;;;STRAWBERRIES;SEASHELLS;4037.0;10
44100;;;CHOCOLATE;SEASHELLS;7889.0;7
44300;;;ROSES;SEASHELLS;14350.0;2
44800;;;GIFT_BASKET;SEASHELLS;70492.0;1
44800;;;GIFT_BASKET;SEASHELLS;70491.0;1
44800;;;STRAWBERRIES;SEASHELLS;4038.0;4
45000;;;ROSES;SEASHELLS;14349.0;3
45200;;;GIFT_BASKET;SEASHELLS;70489.0;7
45500;;;STRAWBERRIES;SEASHELLS;4036.0;9
46500;;;CHOCOLATE;SEASHELLS;7892.0;5
46800;;;CHOCOLATE;SEASHELLS;7894.0;6
47100;;;STRAWBERRIES;SEASHELLS;4035.0;3
47200;;;CHOCOLATE;SEASHELLS;7891.0;7
47600;;;STRAWBERRIES;SEASHELLS;4038.0;9
47700;;;CHOCOLATE;SEASHELLS;7893.0;5
47800;;;CHOCOLATE;SEASHELLS;7895.0;7
48000;;;STRAWBERRIES;SEASHELLS;4039.0;10
48200;;;STRAWBERRIES;SEASHELLS;4037.0;4
48300;;;GIFT_BASKET;SEASHELLS;70539.0;2
49000;;;STRAWBERRIES;SEASHELLS;4037.0;5
49200;;;CHOCOLATE;SEASHELLS;7896.0;8
49400;;;STRAWBERRIES;SEASHELLS;4038.0;8
49500;;;STRAWBERRIES;SEASHELLS;4036.0;6
49600;;;CHOCOLATE;SEASHELLS;7897.0;6
50000;;;STRAWBERRIES;SEASHELLS;4038.0;6
50200;;;ROSES;SEASHELLS;14377.0;5
50200;;;GIFT_BASKET;SEASHELLS;70553.0;1
50500;;;CHOCOLATE;SEASHELLS;7899.0;6
50800;;;ROSES;SEASHELLS;14384.0;1
52100;;;ROSES;SEASHELLS;14391.0;5
52300;;;ROSES;SEASHELLS;14390.0;5
52500;;;GIFT_BASKET;SEASHELLS;70596.0;2
52500;;;ROSES;SEASHELLS;14387.0;4
53000;;;ROSES;SEASHELLS;14388.0;2
53100;;;ROSES;SEASHELLS;14388.0;5
53300;;;STRAWBERRIES;SEASHELLS;4040.0;9
53400;;;CHOCOLATE;SEASHELLS;7892.0;6
53700;;;STRAWBERRIES;SEASHELLS;4041.0;10
53800;;;ROSES;SEASHELLS;14394.0;2
53900;;;CHOCOLATE;SEASHELLS;7889.0;7
54200;;;ROSES;SEASHELLS;14392.0;1
54300;;;STRAWBERRIES;SEASHELLS;4042.0;6
54500;;;STRAWBERRIES;SEASHELLS;4040.0;12
54800;;;ROSES;SEASHELLS;14386.0;1
55000;;;STRAWBERRIES;SEASHELLS;4040.0;8
55100;;;CHOCOLATE;SEASHELLS;7890.0;7
55100;;;STRAWBERRIES;SEASHELLS;4039.0;9
55200;;;CHOCOLATE;SEASHELLS;7892.0;5
55400;;;STRAWBERRIES;SEASHELLS;4042.0;5
56100;;;CHOCOLATE;SEASHELLS;7889.0;8
56300;;;GIFT_BASKET;SEASHELLS;70531.0;2
57100;;;GIFT_BASKET;SEASHELLS;70588.0;6
