day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;0;ROSES;14421;27;14420;35;;;14422;62;;;;;14421.5;0.0
2;0;STRAWBERRIES;4036;255;;;;;4037;255;;;;;4036.5;0.0
2;0;CHOCOLATE;7888;123;;;;;7890;123;;;;;7889.0;0.0
2;0;GIFT_BASKET;70593;1;70592;10;70591;27;70604;1;70605;10;70606;27;70598.5;0.0
2;100;CHOCOLATE;7889;102;;;;;7890;48;7891;54;;;7889.5;0.0
2;100;GIFT_BASKET;70615;3;70609;19;70608;20;70622;19;70623;20;;;70618.5;0.0
2;100;STRAWBERRIES;4036;224;;;;;4037;54;4038;170;;;4036.5;0.0
2;100;ROSES;14423;67;;;;;14425;67;;;;;14424.0;0.0
2;200;CHOCOLATE;7890;62;7889;50;;;7891;112;;;;;7890.5;0.0
2;200;GIFT_BASKET;70612;2;70611;13;70609;20;70622;2;70624;13;70625;20;70617.0;0.0
2;200;STRAWBERRIES;4036;173;;;;;4038;173;;;;;4037.0;0.0
2;200;ROSES;14422;65;;;;;14423;65;;;;;14422.5;0.0
2;300;ROSES;14421;62;;;;;14422;18;14423;44;;;14421.5;0.0
2;300;STRAWBERRIES;4036;246;;;;;4038;236;;;;;4037.0;0.0
2;300;GIFT_BASKET;70610;1;70609;15;70608;18;70621;1;70622;15;70623;18;70615.5;0.0
2;300;CHOCOLATE;7889;109;;;;;7891;109;;;;;7890.0;0.0
2;400;ROSES;14421;68;;;;;14423;68;;;;;14422.0;0.0
2;400;STRAWBERRIES;4036;173;;;;;4038;173;;;;;4037.0;0.0
2;400;GIFT_BASKET;70623;16;70622;30;;;70636;16;70637;30;;;70629.5;0.0
2;400;CHOCOLATE;7889;107;;;;;7891;107;;;;;7890.0;0.0
2;500;GIFT_BASKET;70631;14;70630;20;;;70644;14;70645;20;;;70637.5;0.0
2;500;CHOCOLATE;7888;127;;;;;7890;127;;;;;7889.0;0.0
2;500;ROSES;14422;20;14421;37;;;14423;57;;;;;14422.5;0.0
2;500;STRAWBERRIES;4037;88;4036;160;;;4038;248;;;;;4037.5;0.0
2;600;GIFT_BASKET;70631;14;70630;23;;;70644;14;70645;23;;;70637.5;0.0
2;600;CHOCOLATE;7888;121;;;;;7890;121;;;;;7889.0;0.0
2;600;ROSES;14421;66;;;;;14423;66;;;;;14422.0;0.0
2;600;STRAWBERRIES;4037;187;;;;;4038;187;;;;;4037.5;0.0
2;700;ROSES;14423;62;;;;;14424;18;14425;44;;;14423.5;0.0
2;700;STRAWBERRIES;4037;74;4036;143;;;4038;220;;;;;4037.5;0.0
