timestamp;buyer;seller;symbol;currency;price;quantity
0;;;STARFRUIT;SEASHELLS;5047.0;13
0;;;STARFRUIT;SEASHELLS;5047.0;1
0;;;AMETHYSTS;SEASHELLS;10004.0;1
1100;;;AMETHYSTS;SEASHELLS;9996.0;2
1700;;;AMETHYSTS;SEASHELLS;10002.0;1
1700;;;STARFRUIT;SEASHELLS;5043.0;8
1800;;;AMETHYSTS;SEASHELLS;10002.0;1
1900;;;STARFRUIT;SEASHELLS;5044.0;1
2000;;;AMETHYSTS;SEASHELLS;9998.0;1
2400;;;STARFRUIT;SEASHELLS;5038.0;1
2900;;;AMETHYSTS;SEASHELLS;9996.0;1
2900;;;AMETHYSTS;SEASHELLS;9996.0;11
3000;;;AMETHYSTS;SEASHELLS;10005.0;1
3000;;;STARFRUIT;SEASHELLS;5045.0;1
3100;;;AMETHYSTS;SEASHELLS;9996.0;2
3100;;;STARFRUIT;SEASHELLS;5037.0;2
3200;;;STARFRUIT;SEASHELLS;5037.0;1
3200;;;AMETHYSTS;SEASHELLS;9996.0;1
3200;;;STARFRUIT;SEASHELLS;5037.0;1
3200;;;AMETHYSTS;SEASHELLS;9996.0;1
3700;;;AMETHYSTS;SEASHELLS;10002.0;1
3800;;;STARFRUIT;SEASHELLS;5037.0;14
3800;;;STARFRUIT;SEASHELLS;5037.0;1
3800;;;AMETHYSTS;SEASHELLS;9996.0;1
4200;;;AMETHYSTS;SEASHELLS;9996.0;2
4300;;;STARFRUIT;SEASHELLS;5043.0;1
4300;;;STARFRUIT;SEASHELLS;5039.0;2
4300;;;AMETHYSTS;SEASHELLS;9995.0;2
4500;;;STARFRUIT;SEASHELLS;5038.0;1
4800;;;AMETHYSTS;SEASHELLS;10004.0;2
4800;;;STARFRUIT;SEASHELLS;5044.0;2
5300;;;STARFRUIT;SEASHELLS;5042.0;1
5700;;;STARFRUIT;SEASHELLS;5037.0;1
6100;;;STARFRUIT;SEASHELLS;5038.0;1
6500;;;AMETHYSTS;SEASHELLS;9998.0;1
6600;;;AMETHYSTS;SEASHELLS;10004.0;2
6700;;;AMETHYSTS;SEASHELLS;10002.0;3
6900;;;AMETHYSTS;SEASHELLS;10002.0;1
6900;;;STARFRUIT;SEASHELLS;5043.0;1
7000;;;STARFRUIT;SEASHELLS;5045.0;2
7000;;;AMETHYSTS;SEASHELLS;10005.0;2
7300;;;STARFRUIT;SEASHELLS;5044.0;2
7300;;;AMETHYSTS;SEASHELLS;10004.0;2
7400;;;STARFRUIT;SEASHELLS;5038.0;1
7700;;;STARFRUIT;SEASHELLS;5040.0;1
8100;;;AMETHYSTS;SEASHELLS;9996.0;1
8100;;;AMETHYSTS;SEASHELLS;9996.0;1
8100;;;STARFRUIT;SEASHELLS;5046.0;1
8800;;;AMETHYSTS;SEASHELLS;9998.0;1
9200;;;STARFRUIT;SEASHELLS;5044.0;1
10300;;;AMETHYSTS;SEASHELLS;9998.0;1
10300;;;STARFRUIT;SEASHELLS;5043.0;1
10400;;;AMETHYSTS;SEASHELLS;10002.0;1
10800;;;AMETHYSTS;SEASHELLS;10004.0;2
10800;;;AMETHYSTS;SEASHELLS;10004.0;10
11100;;;AMETHYSTS;SEASHELLS;9998.0;4
11100;;;AMETHYSTS;SEASHELLS;9998.0;3
11300;;;STARFRUIT;SEASHELLS;5040.0;3
11400;;;AMETHYSTS;SEASHELLS;9996.0;1
11400;;;STARFRUIT;SEASHELLS;5039.0;2
11500;;;AMETHYSTS;SEASHELLS;10002.0;2
11700;;;STARFRUIT;SEASHELLS;5041.0;2
11800;;;STARFRUIT;SEASHELLS;5043.0;4
11800;;;STARFRUIT;SEASHELLS;5045.0;1
12000;;;AMETHYSTS;SEASHELLS;10002.0;1
12400;;;STARFRUIT;SEASHELLS;5046.0;15
13000;;;STARFRUIT;SEASHELLS;5044.0;1
13000;;;AMETHYSTS;SEASHELLS;10002.0;1
13200;;;AMETHYSTS;SEASHELLS;9998.0;2
13300;;;AMETHYSTS;SEASHELLS;10005.0;2
13300;;;STARFRUIT;SEASHELLS;5044.0;2
13600;;;STARFRUIT;SEASHELLS;5038.0;1
14200;;;STARFRUIT;SEASHELLS;5039.0;1
15000;;;STARFRUIT;SEASHELLS;5043.0;2
15000;;;STARFRUIT;SEASHELLS;5043.0;8
15200;;;STARFRUIT;SEASHELLS;5037.0;1
15300;;;AMETHYSTS;SEASHELLS;10002.0;1
15400;;;AMETHYSTS;SEASHELLS;9998.0;1
15600;;;AMETHYSTS;SEASHELLS;10004.0;2
15600;;;STARFRUIT;SEASHELLS;5043.0;2
15700;;;AMETHYSTS;SEASHELLS;10002.0;1
15800;;;STARFRUIT;SEASHELLS;5042.0;1
16200;;;AMETHYSTS;SEASHELLS;9998.0;1
16200;;;STARFRUIT;SEASHELLS;5038.0;1
16200;;;STARFRUIT;SEASHELLS;5038.0;1
16300;;;AMETHYSTS;SEASHELLS;10004.0;1
16400;;;AMETHYSTS;SEASHELLS;10002.0;1
16600;;;STARFRUIT;SEASHELLS;5038.0;1
16700;;;STARFRUIT;SEASHELLS;5043.0;1
16700;;;AMETHYSTS;SEASHELLS;10002.0;1
16800;;;AMETHYSTS;SEASHELLS;9995.0;5
18200;;;STARFRUIT;SEASHELLS;5036.0;1
18500;;;STARFRUIT;SEASHELLS;5040.0;1
19300;;;STARFRUIT;SEASHELLS;5034.0;1
19300;;;AMETHYSTS;SEASHELLS;9996.0;1
19700;;;STARFRUIT;SEASHELLS;5033.0;1
19700;;;AMETHYSTS;SEASHELLS;10002.0;1
20100;;;AMETHYSTS;SEASHELLS;10002.0;1
20100;;;AMETHYSTS;SEASHELLS;10002.0;4
20200;;;AMETHYSTS;SEASHELLS;9998.0;1
20300;;;STARFRUIT;SEASHELLS;5034.0;1
20500;;;AMETHYSTS;SEASHELLS;9998.0;1
20700;;;AMETHYSTS;SEASHELLS;10002.0;1
21200;;;AMETHYSTS;SEASHELLS;9998.0;1
21300;;;AMETHYSTS;SEASHELLS;9996.0;1
21300;;;AMETHYSTS;SEASHELLS;9996.0;7
21700;;;STARFRUIT;SEASHELLS;5041.0;8
22100;;;STARFRUIT;SEASHELLS;5035.0;1
22200;;;AMETHYSTS;SEASHELLS;9998.0;6
