timestamp;buyer;seller;symbol;currency;price;quantity
0;;;STARFRUIT;SEASHELLS;5003;13
0;;;AMETHYSTS;SEASHELLS;10004;1
0;;;STARFRUIT;SEASHELLS;5003;1
1100;;;AMETHYSTS;SEASHELLS;9996;2
1700;;;STARFRUIT;SEASHELLS;5002;8
1700;;;AMETHYSTS;SEASHELLS;10002;1
1800;;;AMETHYSTS;SEASHELLS;10002;1
1900;;;STARFRUIT;SEASHELLS;5002;1
2000;;;AMETHYSTS;SEASHELLS;9998;1
2400;;;STARFRUIT;SEASHELLS;4997;1
2900;;;AMETHYSTS;SEASHELLS;9996;11
2900;;;AMETHYSTS;SEASHELLS;9996;1
3000;;;AMETHYSTS;SEASHELLS;10005;1
3000;;;STARFRUIT;SEASHELLS;5003;1
3100;;;STARFRUIT;SEASHELLS;4996;2
3100;;;AMETHYSTS;SEASHELLS;9996;2
3200;;;STARFRUIT;SEASHELLS;4996;2
3200;;;AMETHYSTS;SEASHELLS;9996;1
3700;;;AMETHYSTS;SEASHELLS;10002;1
3800;;;STARFRUIT;SEASHELLS;4997;14
3800;;;STARFRUIT;SEASHELLS;4997;1
3800;;;AMETHYSTS;SEASHELLS;9996;1
4200;;;AMETHYSTS;SEASHELLS;9996;2
4300;;;AMETHYSTS;SEASHELLS;9995;2
4300;;;STARFRUIT;SEASHELLS;5003;1
4300;;;STARFRUIT;SEASHELLS;4998;2
4500;;;STARFRUIT;SEASHELLS;4997;1
4800;;;AMETHYSTS;SEASHELLS;10004;2
4800;;;STARFRUIT;SEASHELLS;5004;2
5300;;;STARFRUIT;SEASHELLS;5002;1
5700;;;STARFRUIT;SEASHELLS;4999;1
6100;;;STARFRUIT;SEASHELLS;4999;1
6500;;;AMETHYSTS;SEASHELLS;9998;1
6600;;;AMETHYSTS;SEASHELLS;10004;2
6700;;;AMETHYSTS;SEASHELLS;10002;3
6900;;;STARFRUIT;SEASHELLS;5003;1
6900;;;AMETHYSTS;SEASHELLS;10002;1
7000;;;STARFRUIT;SEASHELLS;5004;2
7000;;;AMETHYSTS;SEASHELLS;10005;2
7300;;;AMETHYSTS;SEASHELLS;10004;2
7300;;;STARFRUIT;SEASHELLS;5004;2
7400;;;STARFRUIT;SEASHELLS;4998;1
7700;;;STARFRUIT;SEASHELLS;4997;1
8100;;;AMETHYSTS;SEASHELLS;9996;1
8100;;;STARFRUIT;SEASHELLS;5004;1
8600;;;STARFRUIT;SEASHELLS;4998;1
8800;;;AMETHYSTS;SEASHELLS;9998;1
9200;;;STARFRUIT;SEASHELLS;5003;1
10300;;;AMETHYSTS;SEASHELLS;9998;1
10300;;;STARFRUIT;SEASHELLS;5001;1
10400;;;AMETHYSTS;SEASHELLS;10002;1
10800;;;AMETHYSTS;SEASHELLS;10004;2
10800;;;AMETHYSTS;SEASHELLS;10004;10
11100;;;AMETHYSTS;SEASHELLS;9998;3
11100;;;AMETHYSTS;SEASHELLS;9998;4
11300;;;STARFRUIT;SEASHELLS;4999;3
11400;;;AMETHYSTS;SEASHELLS;9996;1
11400;;;STARFRUIT;SEASHELLS;4997;2
11500;;;AMETHYSTS;SEASHELLS;10002;2
11700;;;STARFRUIT;SEASHELLS;4998;2
11800;;;STARFRUIT;SEASHELLS;5000;4
11800;;;STARFRUIT;SEASHELLS;5003;1
12000;;;AMETHYSTS;SEASHELLS;10002;1
