day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;0;ROSES;14421;30;14420;42;;;14422;72;;;;;14421.5;0.0
2;0;STRAWBERRIES;4036;181;;;;;4037;181;;;;;4036.5;0.0
2;0;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
2;0;ORCHIDS;1053;7;1052;2;1046;46;1059;7;1060;2;1067;46;1056.0;0.0
2;0;STARFRUIT;5023;1;5022;27;;;5029;27;;;;;5026.0;0.0
2;0;CHOCOLATE;7888;117;;;;;7890;117;;;;;7889.0;0.0
2;0;GIFT_BASKET;70593;2;70592;14;70591;30;70604;2;70605;14;70606;30;70598.5;0.0
2;100;CHOCOLATE;7889;137;;;;;7890;50;7891;87;;;7889.5;0.0
2;100;GIFT_BASKET;70610;2;70609;10;70608;20;70621;2;70622;10;70623;20;70615.5;0.0
2;100;AMETHYSTS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;0.0
2;100;STRAWBERRIES;4036;189;;;;;4037;87;4038;102;;;4036.5;0.0
2;100;ROSES;14423;57;;;;;14425;57;;;;;14424.0;0.0
2;100;STARFRUIT;5027;11;5023;3;5022;30;5029;30;;;;;5028.0;0.0
2;100;ORCHIDS;1051;8;1050;2;1045;46;1058;8;1059;2;1065;46;1054.5;0.0
2;200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
2;200;ORCHIDS;1051;7;1050;4;1045;41;1058;7;1059;4;1065;41;1054.5;0.0
2;200;STARFRUIT;5021;20;;;;;5028;20;;;;;5024.5;0.0
2;200;CHOCOLATE;7890;43;7889;75;;;7891;118;;;;;7890.5;0.0
2;200;GIFT_BASKET;70611;14;70609;25;;;70624;14;70625;25;;;70617.5;0.0
2;200;STRAWBERRIES;4036;228;;;;;4038;228;;;;;4037.0;0.0
2;200;ROSES;14422;67;;;;;14423;67;;;;;14422.5;0.0
2;300;ROSES;14421;64;;;;;14422;22;14423;42;;;14421.5;0.0
2;300;STRAWBERRIES;4036;252;;;;;4038;252;;;;;4037.0;0.0
2;300;STARFRUIT;5022;21;;;;;5029;21;;;;;5025.5;0.0
2;300;ORCHIDS;1052;8;1051;3;1045;47;1059;8;1060;3;1066;47;1055.5;0.0
2;300;GIFT_BASKET;70610;1;70609;19;70608;22;70621;1;70622;19;70623;22;70615.5;0.0
2;300;CHOCOLATE;7889;110;;;;;7891;110;;;;;7890.0;0.0
2;300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
2;400;ROSES;14421;68;;;;;14423;68;;;;;14422.0;0.0
2;400;STRAWBERRIES;4036;267;;;;;4038;267;;;;;4037.0;0.0
2;400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
2;400;ORCHIDS;1053;9;1052;5;1046;58;1060;9;1061;5;1067;58;1056.5;0.0
2;400;GIFT_BASKET;70623;19;70622;21;;;70636;19;70637;21;;;70629.5;0.0
2;400;STARFRUIT;5022;8;5021;30;;;5028;30;;;;;5025.0;0.0
2;400;CHOCOLATE;7889;125;;;;;7891;125;;;;;7890.0;0.0
2;500;GIFT_BASKET;70631;16;70630;27;;;70644;16;70645;27;;;70637.5;0.0
2;500;CHOCOLATE;7888;125;;;;;7890;125;;;;;7889.0;0.0
2;500;AMETHYSTS;10000;6;9995;22;;;10005;22;;;;;10002.5;0.0
2;500;ROSES;14422;27;14421;36;;;14423;63;;;;;14422.5;0.0
2;500;STRAWBERRIES;4037;86;4036;200;;;4038;286;;;;;4037.5;0.0
2;500;STARFRUIT;5025;6;5023;7;5022;22;5029;22;;;;;5027.0;0.0
2;500;ORCHIDS;1053;10;1052;2;1047;48;1060;10;1061;2;1067;48;1056.5;0.0
2;600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
2;600;ORCHIDS;1054;9;1053;4;1048;58;1061;9;1062;4;1068;58;1057.5;0.0
2;600;GIFT_BASKET;70637;4;70631;20;70630;21;70644;20;70645;21;;;70640.5;0.0
2;600;STARFRUIT;5022;29;;;;;5029;29;;;;;5025.5;0.0
2;600;CHOCOLATE;7888;129;;;;;7890;129;;;;;7889.0;0.0
2;600;ROSES;14421;55;;;;;14423;55;;;;;14422.0;0.0
2;600;STRAWBERRIES;4037;256;;;;;4038;256;;;;;4037.5;0.0
